subject,predicate,object,truth,kl_rel,degree_product,jaccard,kl,adamic_adar,katz,simrank,ks,predpath,pathent,pra,ensemble_score
http://dbpedia.org/resource/Akira_Kurosawa,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Heretics_of_Dune,0,0.058782,448.0,0.0,0.064207,0.0,0.0,2.1e-05,0.033508,0.0,-15.591873,0.0,0.06293260674172896
http://dbpedia.org/resource/José_Saramago,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/New_York_Knicks,0,0.05159,23432.0,0.0,0.055386,0.0,0.0,6e-06,0.023756,0.0,-9.883759,0.0,0.14724162660365306
http://dbpedia.org/resource/Kakuei_Tanaka,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Right_Media,0,0.028473,560.0,0.0,0.052045,0.0,0.0,1.4e-05,0.012978,0.0,-15.269949,0.0,0.19414747170229518
http://dbpedia.org/resource/Oracle_Corporation,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Jill_Scott,0,0.050117,6321.0,0.0,0.053365,0.0,0.0,1.9e-05,0.01879,0.0,-11.773478,0.0,0.20751898907541277
http://dbpedia.org/resource/John_Kessel,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Canada,0,0.059928,475328.0,0.0,0.05476,0.0,0.014875,3.2e-05,0.023264,0.0,1519.81203,0.0,0.2786656885698494
http://dbpedia.org/resource/Fox_Kids,http://dbpedia.org/ontology/author,"http://dbpedia.org/resource/Newark,_New_Jersey",0,0.090734,84942.0,0.0,0.066785,0.0,0.001,5e-05,0.044754,0.0,85.635316,0.0,0.06293260674172896
http://dbpedia.org/resource/Mark_Woodforde,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.054123,13542.0,0.0,0.058976,0.0,0.0005,6.7e-05,0.030308,0.0,46.828231,0.0,0.27704473600771345
http://dbpedia.org/resource/Shirin_Ebadi,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.068885,110.0,0.0,0.077462,0.0,0.0,2.1e-05,0.026275,0.0,-17.617858,0.0,0.27704473600771345
http://dbpedia.org/resource/Heike_Kamerlingh_Onnes,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.065734,260.0,0.0,0.078329,0.0,0.0,2.8e-05,0.032257,0.0,-16.376855,0.0,0.27704473600771345
http://dbpedia.org/resource/Wangari_Maathai,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.055918,150.0,0.0,0.064242,0.0,0.0,3e-05,0.0392,0.0,-17.170401,0.0,0.2665490581557456
http://dbpedia.org/resource/Andrew_Huxley,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.067576,160.0,0.0,0.061581,0.0,0.0,3.4e-05,0.0387,0.0,-17.077292,0.0,0.2665490581557456
http://dbpedia.org/resource/Charles_Thomson_Rees_Wilson,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Literature,0,0.102346,180.0,0.0,0.09726,0.0,0.000125,5.8e-05,0.040949,0.0,5.876815,0.0,0.2665490581557456
http://dbpedia.org/resource/George_Bernard_Shaw,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0,0.070715,15036.0,0.0,0.084435,0.0,0.0005,2.9e-05,0.038486,0.0,81.572859,0.0,0.2665490581557456
http://dbpedia.org/resource/Carl_Spitteler,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0,0.07328,1253.0,0.0,0.067445,0.0,0.003875,2.8e-05,0.03853,0.0,2846.106959,0.0,0.2665490581557456
http://dbpedia.org/resource/Nadine_Gordimer,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.060227,3294.0,0.0,0.061697,0.0,0.00025,3.7e-05,0.024468,0.0,36.280155,0.0,0.27704473600771345
http://dbpedia.org/resource/Isaac_Bashevis_Singer,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physics,0,0.060117,4117.0,0.0,0.057369,0.0,0.01125,6.8e-05,0.034082,0.0,8356.586348,0.0,0.2681313773352377
http://dbpedia.org/resource/Ivo_Andrić,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.089186,3477.0,0.0,0.075791,0.0,0.001625,2.4e-05,0.043818,0.0,257.624035,0.0,0.2665490581557456
http://dbpedia.org/resource/Aleksandr_Solzhenitsyn,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.127284,4392.0,0.0,0.076535,0.0,0.000125,3.6e-05,0.047072,1.0,8.358105,0.0,0.9899023703767358
http://dbpedia.org/resource/Nelly_Sachs,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Peace_Prize,0,0.056056,295.0,0.0,0.064523,0.0,0.0005,2.6e-05,0.024488,0.0,47.077052,0.0,0.27704473600771345
http://dbpedia.org/resource/Pablo_Neruda,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Nobel_Prize_in_Physiology_or_Medicine,0,0.072036,3660.0,0.0,0.061581,0.0,0.0,1.8e-05,0.04456,0.0,-12.5617,0.0,0.1989324829588728
http://dbpedia.org/resource/Kanye_West,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Los_Angeles,0,0.218818,6245604.0,0.000516,0.076298,2.714646,0.11425,0.000108,0.105969,0.0,4105.359973,0.0,0.06469418524870123
http://dbpedia.org/resource/Shakira,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Staten_Island,0,0.099394,68709.0,0.0,0.070902,0.0,0.001,4e-05,0.061585,0.0,290.071297,0.0,0.2665490581557456
http://dbpedia.org/resource/Ai_Sugiyama,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Victoria,_British_Columbia",0,0.072817,41490.0,0.0,0.06023,0.0,0.00025,2.3e-05,0.020074,0.0,12.399284,0.0,0.27704473600771345
http://dbpedia.org/resource/Todd_Woodbridge,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Adelaide,0,0.147122,168640.0,0.002422,0.098017,2.581006,0.107625,0.000686,0.162798,0.0,47494.239374,0.0,0.053897416415714994
http://dbpedia.org/resource/Oscar_Wilde,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Hope,_Arkansas",0,0.055032,3538.0,0.0,0.056708,0.0,0.000125,2.4e-05,0.035065,0.0,-3.120812,0.0,0.2665490581557456
http://dbpedia.org/resource/Natasha_Zvereva,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Boston,0,0.084704,471072.0,0.0,0.059503,0.0,0.00075,0.000103,0.024835,0.0,55.064043,0.0,0.27704473600771345
http://dbpedia.org/resource/Ella_Fitzgerald,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Gary,_Indiana",0,0.075326,15810.0,0.0,0.06362,0.0,0.0,0.00012,0.052479,0.0,-10.451169,0.0,0.2665490581557456
http://dbpedia.org/resource/Immanuel_Kant,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Mumbai,0,0.099674,1631225.0,0.0,0.06371,0.0,0.001,1.4e-05,0.040933,0.0,136.950928,0.0,0.1859843928829024
http://dbpedia.org/resource/William_Ewart_Gladstone,http://dbpedia.org/ontology/birthPlace,"http://dbpedia.org/resource/Edina,_Minnesota",0,0.054943,32130.0,0.0,0.053392,0.0,0.0,8e-06,0.027912,0.0,-9.428617,0.0,0.14724162660365306
http://dbpedia.org/resource/Rudyard_Kipling,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Chennai,0,0.101867,146394.0,0.0,0.05681,0.0,0.01325,0.000166,0.038361,1.0,1558.894505,0.0,0.9899023703767358
http://dbpedia.org/resource/Monica_Seles,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Edinburgh,0,0.095828,165510.0,0.0,0.061226,0.0,0.000625,5e-05,0.029295,0.0,41.092026,0.0,0.27704473600771345
http://dbpedia.org/resource/Ron_Paul,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Tokyo,0,0.0765,216070.0,0.0,0.053211,0.0,0.000875,2.3e-05,0.044504,0.0,63.372594,0.0,0.2665490581557456
http://dbpedia.org/resource/Robin_Williams,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Queens,0,0.142449,118800.0,0.0,0.079048,0.0,0.002375,6.6e-05,0.08682,0.0,240.959886,0.0,0.2617745260866226
http://dbpedia.org/resource/Saddam_Hussein,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Houston,0,0.075801,558560.0,0.0,0.057372,0.0,0.000875,1.7e-05,0.037557,0.0,72.109311,0.0,0.1989324829588728
http://dbpedia.org/resource/Dizzy_Gillespie,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Miami,0,0.17767,221708.0,0.000376,0.081819,0.296974,0.015625,7.6e-05,0.070226,0.0,5328.309858,0.0,0.06469418524870123
http://dbpedia.org/resource/Frederick_the_Great,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Indianapolis,0,0.063645,69819.0,0.0,0.057318,0.0,0.0,1.6e-05,0.028529,0.0,-8.310096,0.0,0.19414747170229518
http://dbpedia.org/resource/Waylon_Jennings,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,0.249762,249775.0,0.002627,0.091466,2.255412,0.073125,0.000572,0.132231,0.0,21242.224089,0.0,0.053897416415714994
http://dbpedia.org/resource/John_Ford,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Chennai,0,0.065596,417494.0,0.0,0.052146,0.0,0.0,8e-06,0.038189,0.0,-5.741317,0.0,0.14070638405376604
http://dbpedia.org/resource/Oscar_Peterson,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Charlottesville,_Virginia",0,0.129679,25392.0,0.0,0.083406,0.0,0.0015,6.8e-05,0.05107,0.0,303.437112,0.0,0.2665490581557456
http://dbpedia.org/resource/James_Buchanan,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Beverly_Hills,_California",0,0.096875,66559.0,0.0,0.061187,0.0,0.001125,5.1e-05,0.047861,0.0,78.581037,0.0,0.2665490581557456
http://dbpedia.org/resource/Woody_Guthrie,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/San_Francisco,0,0.092608,181900.0,0.0,0.060518,0.0,0.003,6.4e-05,0.047752,0.0,373.803324,0.0,0.2665490581557456
http://dbpedia.org/resource/Conway_Twitty,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Los_Angeles,0,0.112071,1568944.0,6.6e-05,0.062234,0.121785,0.055125,4.9e-05,0.047895,1.0,2891.20732,0.0,0.9762069531889916
http://dbpedia.org/resource/Eugene_O'Neill,http://dbpedia.org/ontology/deathPlace,http://dbpedia.org/resource/Edinburgh,0,0.085492,104210.0,0.0,0.058617,0.0,0.001375,2.9e-05,0.038186,0.0,113.881311,0.0,0.2665490581557456
http://dbpedia.org/resource/Zulfikar_Ali_Bhutto,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Nashville,_Tennessee",0,0.064933,249775.0,0.0,0.054609,0.0,0.000125,1.1e-05,0.032838,0.0,5.817181,0.0,0.14724162660365306
http://dbpedia.org/resource/Douglas_Adams,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Englewood,_New_Jersey",0,0.070722,14014.0,0.0,0.062066,0.0,0.001,3.5e-05,0.046592,0.0,85.72661,0.0,0.2665490581557456
http://dbpedia.org/resource/George_Carlin,http://dbpedia.org/ontology/deathPlace,"http://dbpedia.org/resource/Burbank,_California",0,0.094213,22630.0,0.0,0.069434,0.0,0.001625,9.6e-05,0.066431,0.0,429.932953,0.0,0.2617745260866226
http://dbpedia.org/resource/Google,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Lansdale,_Pennsylvania",0,0.040043,23232.0,0.0,0.071602,0.0,0.000125,6.3e-05,0.02031,0.0,3.039764,0.0,0.27704473600771345
http://dbpedia.org/resource/Yahoo!,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Mountain_View,_California",0,0.059754,20381.0,0.0,0.089117,0.0,0.0025,0.00015,0.054551,0.0,318.585275,0.0,0.2665490581557456
http://dbpedia.org/resource/Adobe_Inc.,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Ottawa,0,0.064876,351997.0,0.0,0.063002,0.0,0.00125,1.9e-05,0.034671,0.0,118.885754,0.0,0.1989324829588728
http://dbpedia.org/resource/Pervasive_Software,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/San_Francisco,0,0.060573,48150.0,0.0,0.065643,0.0,0.01175,5.9e-05,0.032716,0.0,1323.96833,0.0,0.2786656885698494
http://dbpedia.org/resource/Spiceworks,http://dbpedia.org/ontology/foundationPlace,"http://dbpedia.org/resource/Mill_Valley,_California",0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.290691,0.0,0.1826691997984028
http://dbpedia.org/resource/Borland,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Texas,0,0.075672,332730.0,9e-05,0.06726,0.133158,0.086875,4.4e-05,0.025905,1.0,3980.081672,0.0,0.9727924149721863
http://dbpedia.org/resource/Esri,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/California,0,0.115991,339752.0,4.1e-05,0.061741,0.196084,0.0065,5.1e-05,0.038503,0.0,639.135897,0.0,0.06569885379377381
http://dbpedia.org/resource/Danger_(company),http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/San_Francisco,0,0.068271,42800.0,0.0,0.058593,0.0,0.014125,5.6e-05,0.023159,0.0,1678.856804,0.0,0.2786656885698494
http://dbpedia.org/resource/Fujitsu,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Belgians,0,0.034562,10290.0,0.0,0.058022,0.0,0.00025,1.3e-05,0.017811,0.0,21.84206,0.0,0.19414747170229518
http://dbpedia.org/resource/S3_Group,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Bristol,0,0.044654,6150.0,0.0,0.062586,0.0,0.000125,3.6e-05,0.010506,0.0,7.885526,0.0,0.27704473600771345
http://dbpedia.org/resource/Dialogic_Corp,http://dbpedia.org/ontology/foundationPlace,http://dbpedia.org/resource/Newcastle_upon_Tyne,0,0.034912,22512.0,0.0,0.05223,0.0,0.0005,1.9e-05,0.016402,0.0,38.894083,0.0,0.20751898907541277
http://dbpedia.org/resource/Chris_Bosh,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Portland_Trail_Blazers,0,0.101451,10008.0,0.0,0.076623,0.0,0.031125,0.000258,0.055682,0.0,3685.676888,0.0,0.2681313773352377
http://dbpedia.org/resource/Chauncey_Billups,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Indiana_Pacers,0,0.088762,15450.0,0.0,0.07416,0.0,0.02275,0.000279,0.051378,1.0,3162.291584,0.0,0.9899023703767358
http://dbpedia.org/resource/Carlos_Boozer,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Chicago_Bulls,0,0.333772,12900.0,0.001506,0.122513,1.442695,0.04,0.001511,0.110626,0.0,3526.854095,0.0,0.06469418524870123
http://dbpedia.org/resource/Shawn_Marion,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Detroit_Pistons,0,0.08288,13120.0,0.0,0.073865,0.0,0.031875,0.000259,0.043237,0.0,3473.935347,0.0,0.2681313773352377
http://dbpedia.org/resource/Gerald_Wallace,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Utah_Jazz,0,0.091486,7856.0,0.0,0.07461,0.0,0.01825,0.000288,0.050364,0.0,2531.846522,0.0,0.2681313773352377
http://dbpedia.org/resource/Steve_Blake,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Orlando_Magic,0,0.079222,6064.0,0.0,0.071944,0.0,0.004125,0.000272,0.045099,0.0,571.996359,0.0,0.2665490581557456
http://dbpedia.org/resource/Mike_Dunleavy_Jr.,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Houston_Rockets,0,0.080511,10506.0,0.0,0.066687,0.0,0.029625,0.000288,0.043346,0.0,3417.573411,0.0,0.2681313773352377
http://dbpedia.org/resource/J._R._Smith,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Philadelphia_76ers,0,0.091114,13305.0,0.0,0.073267,0.0,0.0225,0.000228,0.064847,0.0,2948.584912,0.0,0.2633386784732507
http://dbpedia.org/resource/Samuel_Dalembert,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Washington_Wizards,0,0.085685,9618.0,0.0,0.070098,0.0,0.010875,0.000215,0.047049,0.0,1352.186431,0.0,0.2681313773352377
http://dbpedia.org/resource/Jamal_Crawford,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Los_Angeles_Clippers,0,0.333772,10089.0,0.001821,0.125503,1.442695,0.01475,0.002288,0.121335,0.0,1524.240861,0.0,0.053897416415714994
http://dbpedia.org/resource/Jamal_Crawford,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Utah_Jazz,0,0.094601,9329.0,0.0,0.07858,0.0,0.013625,0.000208,0.061525,0.0,1647.820727,0.0,0.2681313773352377
http://dbpedia.org/resource/Shane_Battier,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Charlotte_Hornets,0,0.09106,9776.0,0.0,0.078657,0.0,0.030625,0.000353,0.074694,0.0,3892.471891,0.0,0.2633386784732507
http://dbpedia.org/resource/Gerald_Green,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Memphis_Grizzlies,0,0.075142,5339.0,0.0,0.070934,0.0,0.0055,0.000242,0.058187,0.0,693.839933,0.0,0.2665490581557456
http://dbpedia.org/resource/Bruce_Sterling,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Merchant_Princes,0,0.10068,168.0,0.0,0.094691,0.0,0.00125,0.000519,0.044241,0.0,160.385035,0.0,0.06293260674172896
http://dbpedia.org/resource/Eugene_Byrne,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Nova_Express,0,0.049358,5.0,0.0,0.06027,0.0,0.0,0.000219,0.017049,0.0,-22.077287,0.0,0.06653025589359085
http://dbpedia.org/resource/William_S._Burroughs,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Jack_Faust_(novel),0,0.076497,290.0,0.0,0.079872,0.0,0.00275,0.000283,0.0222,0.0,457.858688,0.0,0.06653025589359085
http://dbpedia.org/resource/K._W._Jeter,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Neuromancer,0,0.083076,42.0,0.0,0.081619,0.0,0.0005,0.001061,0.040861,0.0,54.975388,0.0,0.06293260674172896
http://dbpedia.org/resource/Pat_Frank,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Collected_Short_Fiction_of_C._J._Cherryh,0,0.048286,48.0,0.0,0.058006,0.0,0.0,9.4e-05,0.022083,0.0,-18.814254,0.0,0.06653025589359085
http://dbpedia.org/resource/John_Norman,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Sirius_(novel),0,0.074929,44.0,0.0,0.081886,0.0,0.000125,0.000212,0.029524,0.0,0.754062,0.0,0.06653025589359085
http://dbpedia.org/resource/Steven_Barnes,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Collected_Short_Fiction_of_C._J._Cherryh,0,0.07675,78.0,0.0,0.087042,0.0,0.00075,0.000534,0.033281,0.0,86.769657,0.0,0.06653025589359085
http://dbpedia.org/resource/John_C._Wright_(author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Pushing_Ice,0,0.07792,52.0,0.0,0.087002,0.0,0.0005,0.00045,0.043819,0.0,71.86679,0.0,0.06293260674172896
http://dbpedia.org/resource/Buzz_Aldrin,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Last_Book_in_the_Universe,0,0.059773,156.0,0.0,0.076504,0.0,0.000375,6.8e-05,0.029527,0.0,36.577893,0.0,0.06653025589359085
http://dbpedia.org/resource/Dave_Wolverton,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/The_Caves_of_Steel,0,0.060279,152.0,0.0,0.072312,0.0,0.001375,0.000635,0.022661,0.0,184.858907,0.0,0.06653025589359085
http://dbpedia.org/resource/Jonathan_Lethem,http://dbpedia.org/ontology/author,http://dbpedia.org/resource/We_(novel),0,0.060581,180.0,0.0,0.074652,0.0,0.00125,0.000438,0.026822,0.0,134.587541,0.0,0.06653025589359085
http://dbpedia.org/resource/John_Boyd_(author),http://dbpedia.org/ontology/author,http://dbpedia.org/resource/Flatland,0,0.051772,15.0,0.0,0.071122,0.0,0.0,0.00241,0.02084,0.0,-20.492325,0.0,0.06653025589359085
http://dbpedia.org/resource/Heath_Ledger,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Bernard_Archard,0,0.050566,270.0,0.0,0.059671,0.0,0.0,4.8e-05,0.0315,0.0,-16.322407,0.0,0.27704473600771345
http://dbpedia.org/resource/Mylène_Jampanoï,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Miranda_Raison,0,0.057415,180.0,0.0,0.059175,0.0,0.000125,5.1e-05,0.023781,0.0,-3.427547,0.0,0.27704473600771345
http://dbpedia.org/resource/Blake_Lively,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Halle_Berry,0,0.097666,1682.0,0.0,0.08542,0.0,0.00025,6.3e-05,0.082576,0.0,24.171646,0.0,0.2617745260866226
http://dbpedia.org/resource/Ray_Panthaki,http://dbpedia.org/ontology/spouse,http://dbpedia.org/resource/Emmy_Rossum,0,0.080539,198.0,0.0,0.075968,0.0,0.0,4.4e-05,0.044161,0.0,-16.769864,0.0,0.2665490581557456
http://dbpedia.org/resource/Kill_Bill:_Volume_1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Liam_Neeson,0,0.130539,1881.0,0.0,0.081595,0.0,0.00075,2.3e-05,0.086807,1.0,104.699223,0.0,0.9899023703767358
http://dbpedia.org/resource/Kill_Bill:_Volume_1,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Thandiwe_Newton,0,0.120118,722.0,0.0,0.083593,0.0,0.00025,2.6e-05,0.066338,0.0,25.947922,0.0,0.2617745260866226
http://dbpedia.org/resource/Love_Actually,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Sigourney_Weaver,0,0.130236,1846.0,0.0,0.083745,0.0,0.001375,2.2e-05,0.085467,1.0,182.672096,0.0,0.9899023703767358
http://dbpedia.org/resource/Love_Actually,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/John_Cusack,0,0.129151,1872.0,0.0,0.08599,0.0,0.00125,2.7e-05,0.071748,1.0,226.397907,0.0,0.9899023703767358
http://dbpedia.org/resource/Camp_Rock,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Rowan_Atkinson,0,0.079402,484.0,0.0,0.061056,0.0,0.0,2.5e-05,0.061579,0.0,-15.480366,0.0,0.2665490581557456
http://dbpedia.org/resource/Camp_Rock,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Harry_Shearer,0,0.074006,363.0,0.0,0.0633,0.0,0.00025,5.4e-05,0.05298,0.0,6.36584,0.0,0.2665490581557456
http://dbpedia.org/resource/2012_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Harry_Shearer,0,0.125041,693.0,0.0,0.097784,0.0,0.001625,3.7e-05,0.066627,0.0,261.481316,0.0,0.2617745260866226
http://dbpedia.org/resource/2012_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Jesse_Ventura,0,0.077285,609.0,0.0,0.061326,0.0,0.0005,3.9e-05,0.039144,0.0,13.966681,0.0,0.2665490581557456
